id,yod,annualID,Event_type,ChangeType,Confidence,Alt_type,ChangeDesc,In_Park,Dist_Year,Dist_name
8346,2001,1416,,,,,,N,,
8347,2001,1417,Office,Progressive Defoliation,3, ,,N,0, 
8348,2001,1418,Office,Progressive Defoliation,3, ,,N,0, 
8349,2001,1419,,,,,,N,,
8350,2001,1420,Office,Progressive Defoliation,3, ,,N,0, 
8351,2001,1421,Office,Progressive Defoliation,3, ,,N,0, 
8352,2001,1422,Office,Progressive Defoliation,3, ,,N,0, 
8353,2001,1423,,,,,,N,,
8354,2001,1424,Office,Progressive Defoliation,3, ,,N,0, 
8355,2001,1426,Office,Progressive Defoliation,3, ,,N,0, 
8356,2001,1427,Office,Progressive Defoliation,3, ,,N,0, 
8357,2001,1428,Office,Progressive Defoliation,3, ,,N,0, 
8358,2001,1429,,,,,,N,,
8359,2001,1430,Office,Progressive Defoliation,3, ,,N,0, 
8360,2001,1431,,,,,,N,,
8361,2001,1432,Office,Progressive Defoliation,3, ,,N,0, 
8362,2001,1433,Office,Progressive Defoliation,3, ,,N,0, 
8363,2001,1434,Office,Progressive Defoliation,3, ,,N,0, 
8364,2001,1435,,,,,,N,,
8365,2001,1436,Office,Progressive Defoliation,3, ,,N,0, 
8366,2001,1437,,,,,,N,,
8367,2001,1438,Office,Progressive Defoliation,3, ,,N,0, 
8368,2001,1439,,,,,,N,,
8369,2001,1440,,,,,,N,,
8370,2001,1441,Office,Progressive Defoliation,3, ,,N,0, 
8371,2001,1443,Office,Progressive Defoliation,3, ,,N,0, 
8372,2001,1444,Office,Progressive Defoliation,3, ,,N,0, 
8373,2001,1445,Office,Progressive Defoliation,3, ,,N,0, 
8374,2001,1446,,,,,,N,,
8375,2001,1447,Office,Progressive Defoliation,3, ,,N,0, 
8376,2001,1448,Office,Progressive Defoliation,3, ,,N,0, 
8377,2001,1449,Office,Progressive Defoliation,3, ,,N,0, 
8378,2001,1450,,,,,,N,,
8379,2001,1452,Office,Progressive Defoliation,3, ,,N,0, 
8380,2001,1453,Office,Progressive Defoliation,3, ,,N,0, 
8381,2001,1455,Office,Progressive Defoliation,3, ,,N,0, 
8382,2001,1456,,,,,,N,,
8383,2001,1457,Office,Progressive Defoliation,3, ,,N,0, 
8384,2001,1461,,,,,,N,,
8385,2001,1462,Office,Progressive Defoliation,3, ,,N,0, 
8386,2001,1467,,,,,,N,,
8387,2001,1468,Office,Progressive Defoliation,3, ,,N,0, 
8388,2001,1472,Office,Progressive Defoliation,3, ,,N,0, 
8389,2001,1473,Office,Progressive Defoliation,3, ,,N,0, 
8390,2001,1474,,,,,,N,,
8391,2001,1476,,,,,,N,,
8392,2001,1478,Office,Progressive Defoliation,3, ,,N,0, 
8393,2001,1480,,,,,,N,,
8394,2001,1481,,,,,,N,,
8395,2001,1482,,,,,,N,,
8396,2001,1483,Office,Progressive Defoliation,3, ,,N,0, 
8397,2001,1485,,,,,,Y,,
8398,2001,1486,,,,,,N,,
8399,2001,1487,Office,Progressive Defoliation,3, ,,N,0, 
8400,2001,1488,Office,Progressive Defoliation,3, ,,N,0, 
8401,2001,1490,,,,,,N,,
8402,2001,1491,,,,,,N,,
8403,2001,1492,,,,,,N,,
8404,2001,1495,Office,Progressive Defoliation,3, ,,N,0, 
8405,2001,1496,Office,Progressive Defoliation,3, ,,N,0, 
8406,2001,1497,,,,,,N,,
8407,2001,1498,Office,Progressive Defoliation,3, ,,N,0, 
8408,2001,1499,,,,,,N,,
8409,2001,1500,,,,,,N,,
8410,2001,1501,,,,,,N,,
8411,2001,1502,Office,Progressive Defoliation,3, ,,N,0, 
8412,2001,1503,Office,Progressive Defoliation,3, ,,N,0, 
8413,2001,1504,Office,Progressive Defoliation,3, ,,N,0, 
8414,2001,1505,Office,Progressive Defoliation,3, ,,N,0, 
8415,2001,1506,,,,,,N,,
8416,2001,1507,Office,Progressive Defoliation,3, ,,N,0, 
8417,2001,1508,Office,Progressive Defoliation,3, ,,N,0, 
8418,2001,1509,Office,Progressive Defoliation,3, ,,N,0, 
8419,2001,1510,,,,,,N,,
8420,2001,1512,Office,Progressive Defoliation,3, ,,N,0, 
8421,2001,1513,,,,,,N,,
8422,2001,1514,,,,,,N,,
8423,2001,1515,,,,,,N,,
8424,2001,1516,Office,Progressive Defoliation,3, ,,N,0, 
8425,2001,1518,Office,Progressive Defoliation,3, ,,N,0, 
8426,2001,1519,,,,,,N,,
8427,2001,1520,,,,,,N,,
8428,2001,1521,Office,Progressive Defoliation,3, ,,N,0, 
8429,2001,1522,,,,,,N,,
8430,2001,1523,,,,,,N,,
8431,2001,1524,Office,Progressive Defoliation,3, ,,N,0, 
8432,2001,1525,Office,Progressive Defoliation,3, ,,N,0, 
8433,2001,1527,Office,Progressive Defoliation,3, ,,N,0, 
8434,2001,1528,Office,Progressive Defoliation,3, ,,N,0, 
8435,2001,1529,Office,Progressive Defoliation,3, ,,N,0, 
8436,2001,1530,Office,Progressive Defoliation,3, ,,N,0, 
8437,2001,1531,Office,Progressive Defoliation,3, ,,N,0, 
8438,2001,1532,Office,Progressive Defoliation,3, ,,N,0, 
8439,2001,1533,Office,Progressive Defoliation,3, ,,N,0, 
8440,2001,1534,Office,Progressive Defoliation,3, ,,N,0, 
8441,2001,1535,Office,Progressive Defoliation,3, ,,N,0, 
8442,2001,1536,Office,Progressive Defoliation,3, ,,N,0, 
8443,2001,1538,,,,,,N,,
8444,2001,1541,,,,,,N,,
8445,2001,1543,Office,Progressive Defoliation,3, ,,N,0, 
8446,2001,1544,,,,,,N,,
8447,2001,1545,Office,Progressive Defoliation,3, ,,N,0, 
8448,2001,1548,Office,Progressive Defoliation,3, ,,N,0, 
8449,2001,1550,,,,,,N,,
8450,2001,1555,,,,,,N,,
8451,2001,1556,,,,,,N,,
8452,2001,1557,Office,Progressive Defoliation,3, ,,N,0, 
8453,2001,1558,Office,Progressive Defoliation,3, ,,N,0, 
8454,2001,1559,,,,,,N,,
8455,2001,1560,Office,Progressive Defoliation,3, ,,N,0, 
8456,2001,1561,,,,,,N,,
8457,2001,1562,,,,,,N,,
8458,2001,1563,,,,,,N,,
8459,2001,1564,,,,,,N,,
8460,2001,1565,,,,,,N,,
8461,2001,1566,,,,,,N,,
8462,2001,1567,Office,Progressive Defoliation,3, ,,N,0, 
8463,2001,1568,,,,,,N,,
8464,2001,1569,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
8465,2001,1570,,,,,,N,,
8466,2001,1572,,,,,,Y,,
8467,2001,1573,Office,Progressive Defoliation,3, ,,N,0, 
8468,2001,1574,,,,,,N,,
8469,2001,1575,,,,,,N,,
8470,2001,1577,Office,Progressive Defoliation,3, ,,N,0, 
8471,2001,1579,,,,,,N,,
8472,2001,1580,,,,,,N,,
8473,2001,1581,Office,Progressive Defoliation,3, ,,N,0, 
8474,2001,1582,,,,,,N,,
8475,2001,1583,Office,Progressive Defoliation,3, ,,N,0, 
8476,2001,1586,Office,Progressive Defoliation,3, ,,N,0, 
8477,2001,1587,,,,,,N,,
8478,2001,1588,Office,Progressive Defoliation,3, ,,N,0, 
8479,2001,1589,,,,,,N,,
8480,2001,1590,,,,,,N,,
8481,2001,1591,Office,Progressive Defoliation,3, ,,N,0, 
8482,2001,1594,,,,,,N,,
8483,2001,1595,Office,Progressive Defoliation,3, ,,N,0, 
8484,2001,1596,Office,Progressive Defoliation,3, ,,N,0, 
8485,2001,1597,Office,Progressive Defoliation,3, ,,N,0, 
8486,2001,1598,Office,Progressive Defoliation,3, ,,N,0, 
8487,2001,1599,,,,,,N,,
8488,2001,1600,,,,,,N,,
8489,2001,1601,Office,Progressive Defoliation,3, ,,N,0, 
8490,2001,1602,,,,,,N,,
8491,2001,1604,,,,,,N,,
8492,2001,1605,,,,,,N,,
8493,2001,1606,Office,Progressive Defoliation,3, ,,N,0, 
8494,2001,1607,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
8495,2001,1608,,,,,,N,,
8496,2001,1609,Office,Progressive Defoliation,3, ,,N,0, 
8497,2001,1610,,,,,,N,,
8498,2001,1611,Office,Progressive Defoliation,3, ,,N,0, 
8499,2001,1612,Office,Progressive Defoliation,3, ,,N,0, 
8500,2001,1613,Office,Progressive Defoliation,3, ,,N,0, 
8501,2001,1614,Office,Progressive Defoliation,3, ,,N,0, 
8502,2001,1615,Office,Progressive Defoliation,3, ,,N,0, 
8503,2001,1616,,,,,,N,,
8504,2001,1617,,,,,,N,,
8505,2001,1618,Office,Progressive Defoliation,3, ,,N,0, 
8506,2001,1619,Office,Progressive Defoliation,3, ,,N,0, 
8507,2001,1620,Office,Progressive Defoliation,3, ,,N,0, 
8508,2001,1621,Office,Progressive Defoliation,3, ,,N,0, 
8509,2001,1624,Office,Progressive Defoliation,3, ,,N,0, 
8510,2001,1627,Office,Progressive Defoliation,3, ,,N,0, 
8511,2001,1628,Office,Progressive Defoliation,3, ,,N,0, 
8512,2001,1629,,,,,,N,,
8513,2001,1630,,,,,,N,,
8514,2001,1631,,,,,,N,,
8515,2001,1632,Office,Progressive Defoliation,3, ,,N,0, 
8516,2001,1634,Office,Progressive Defoliation,3, ,,N,0, 
8517,2001,1635,,,,,,N,,
8518,2001,1636,Office,Progressive Defoliation,3, ,,N,0, 
8519,2001,1637,Office,Progressive Defoliation,3, ,,N,0, 
8520,2001,1638,Office,Progressive Defoliation,3, ,,N,0, 
8521,2001,1642,Office,Progressive Defoliation,3, ,,N,0, 
8522,2001,1643,,,,,,Y,,
8523,2001,1645,Office,Progressive Defoliation,3, ,,N,0, 
8524,2001,1646,,,,,,N,,
8525,2001,1647,,,,,,Y,,
8526,2001,1648,,,,,,N,,
8527,2001,1649,,,,,,N,,
8528,2001,1651,,,,,,N,,
8529,2001,1652,,,,,,N,,
8530,2001,1653,,,,,,N,,
8531,2001,1654,,,,,,N,,
8532,2001,1656,Office,Progressive Defoliation,3, ,,N,0, 
8533,2001,1658,,,,,,Y,,
8534,2001,1659,,,,,,N,,
8535,2001,1662,,,,,,N,,
8536,2001,1663,,,,,,N,,
8537,2001,1666,Office,Progressive Defoliation,3, ,,N,0, 
8538,2001,1670,Office,Progressive Defoliation,3, ,,N,0, 
8539,2001,1673,Office,Progressive Defoliation,3, ,,N,0, 
8540,2001,1674,,,,,,N,,
8541,2001,1675,,,,,,N,,
8542,2001,1678,,,,,,N,,
8543,2001,1679,,,,,,N,,
8544,2001,1681,Office,Progressive Defoliation,3, ,,N,0, 
8545,2001,1683,Office,Progressive Defoliation,3, ,,N,0, 
8546,2001,1685,,,,,,N,,
8547,2001,1688,Office,Progressive Defoliation,3, ,,N,0, 
8548,2001,1689,,,,,,N,,
8549,2001,1691,,,,,,N,,
8550,2001,1692,,,,,,N,,
8551,2001,1693,,,,,,N,,
8552,2001,1694,Office,Progressive Defoliation,3, ,,N,0, 
8553,2001,1698,,,,,,N,,
8554,2001,1701,,,,,,N,,
8555,2001,1702,Office,Progressive Defoliation,3, ,,N,0, 
8556,2001,1703,,,,,,N,,
8557,2001,1705,Office,Progressive Defoliation,3, ,,N,0, 
8558,2001,1707,,,,,,N,,
8559,2001,1708,Office,Progressive Defoliation,3, ,,N,0, 
8560,2001,1709,Office,Progressive Defoliation,3, ,,N,0, 
8561,2001,1713,,,,,,N,,
8562,2001,1714,,,,,,N,,
8563,2001,1715,,,,,,N,,
8564,2001,1717,Office,Progressive Defoliation,3, ,,N,0, 
8565,2001,1718,,,,,,N,,
8566,2001,1719,Office,Progressive Defoliation,3, ,,N,0, 
8567,2001,1720,,,,,,Y,,
8568,2001,1722,,,,,,N,,
8569,2001,1723,Office,Progressive Defoliation,3, ,,N,0, 
8570,2001,1724,,,,,,N,,
8571,2001,1726,,,,,,N,,
8572,2001,1727,,,,,,N,,
8573,2001,1730,,,,,,N,,
8574,2001,1731,Office,Progressive Defoliation,3, ,,N,0, 
8575,2001,1732,,,,,,N,,
8576,2001,1734,,,,,,N,,
8577,2001,1735,Office,Progressive Defoliation,3, ,,N,0, 
8578,2001,1737,Office,Progressive Defoliation,3, ,,N,0, 
8579,2001,1738,,,,,,N,,
8580,2001,1742,,,,,,N,,
8581,2001,1744,,,,,,N,,
8582,2001,1748,Office,Progressive Defoliation,3, ,,N,0, 
8583,2001,1749,Office,Progressive Defoliation,3, ,,N,0, 
8584,2001,1750,,,,,,N,,
8585,2001,1753,,,,,,N,,
8586,2001,1754,,,,,,N,,
8587,2001,1755,Office,Progressive Defoliation,3, ,,N,0, 
8588,2001,1756,,,,,,N,,
8589,2001,1757,Office,Progressive Defoliation,3, ,,N,0, 
8590,2001,1758,Office,Progressive Defoliation,3, ,,N,0, 
8591,2001,1759,,,,,,N,,
8592,2001,1760,,,,,,N,,
8593,2001,1761,Office,Progressive Defoliation,3, ,,N,0, 
8594,2001,1762,,,,,,N,,
8595,2001,1763,,,,,,N,,
8596,2001,1764,Office,Progressive Defoliation,3, ,,N,0, 
8597,2001,1765,Office,Progressive Defoliation,3, ,,N,0, 
8598,2001,1766,,,,,,N,,
8599,2001,1767,,,,,,N,,
8600,2001,1768,,,,,,N,,
8601,2001,1769,Office,Progressive Defoliation,3, ,,N,0, 
8602,2001,1771,,,,,,N,,
8603,2001,1772,,,,,,N,,
8604,2001,1773,Office,Progressive Defoliation,3, ,,N,0, 
8605,2001,1774,Office,Progressive Defoliation,3, ,,N,0, 
8606,2001,1775,,,,,,N,,
8607,2001,1777,Office,Fire,3, ,,N,2001,Dog Creek
8608,2001,1779,Office,Progressive Defoliation,3, ,,N,0, 
8609,2001,1780,,,,,,N,,
8610,2001,1781,,,,,,N,,
8611,2001,1782,Office,Progressive Defoliation,3, ,,N,0, 
8612,2001,1784,,,,,,N,,
8613,2001,1787,,,,,,N,,
8614,2001,1788,,,,,,N,,
8615,2001,1789,,,,,,N,,
8616,2001,1790,Office,Fire,3, ,,N,2001,Dog Creek
8617,2001,1791,,,,,,N,,
8618,2001,1792,,,,,,N,,
8619,2001,1794,,,,,,N,,
8620,2001,1795,,,,,,N,,
8621,2001,1797,,,,,,N,,
8622,2001,1799,Office,Progressive Defoliation,3, ,,N,0, 
8623,2001,1800,Office,Fire,3, ,,N,2001,Dog Creek
8624,2001,1801,Office,Progressive Defoliation,3, ,,N,0, 
8625,2001,1803,,,,,,N,,
8626,2001,1806,,,,,,N,,
8627,2001,1807,,,,,,N,,
8628,2001,1810,Office,Progressive Defoliation,3, ,,N,0, 
8629,2001,1811,,,,,,N,,
8630,2001,1812,,,,,,N,,
8631,2001,1813,,,,,,N,,
8632,2001,1814,,,,,,N,,
8633,2001,1815,,,,,,N,,
8634,2001,1816,,,,,,N,,
8635,2001,1818,,,,,,N,,
8636,2001,1820,,,,,,N,,
8637,2001,1821,Office,Progressive Defoliation,3, ,,N,0, 
8638,2001,1822,Office,Progressive Defoliation,3, ,,N,0, 
8639,2001,1823,,,,,,N,,
8640,2001,1824,,,,,,N,,
8641,2001,1825,Office,Progressive Defoliation,3, ,,N,0, 
8642,2001,1826,,,,,,N,,
8643,2001,1827,,,,,,N,,
8644,2001,1828,,,,,,N,,
8645,2001,1829,Office,Progressive Defoliation,3, ,,N,0, 
8646,2001,1830,,,,,,N,,
8647,2001,1831,,,,,,N,,
8648,2001,1832,,,,,,N,,
8649,2001,1833,,,,,,N,,
8650,2001,1834,Office,Progressive Defoliation,3, ,,N,0, 
8651,2001,1835,,,,,,N,,
8652,2001,1836,Office,Progressive Defoliation,3, ,,N,0, 
8653,2001,1837,,,,,,N,,
8654,2001,1838,,,,,,N,,
8655,2001,1839,,,,,,N,,
8656,2001,1841,,,,,,N,,
8657,2001,1842,,,,,,N,,
8658,2001,1843,,,,,,N,,
8659,2001,1844,,,,,,N,,
8660,2001,1845,,,,,,N,,
8661,2001,1847,,,,,,N,,
8662,2001,1848,,,,,,N,,
8663,2001,1849,,,,,,N,,
8664,2001,1852,,,,,,N,,
8665,2001,1853,,,,,,N,,
8666,2001,1854,,,,,,N,,
8667,2001,1856,,,,,,N,,
8668,2001,1857,,,,,,N,,
8669,2001,1858,,,,,,N,,
8670,2001,1859,,,,,,N,,
8671,2001,1860,,,,,,N,,
8672,2001,1861,,,,,,N,,
8673,2001,1862,,,,,,N,,
8674,2001,1863,,,,,,N,,
8675,2001,1864,,,,,,N,,
8676,2001,1865,,,,,,N,,
8677,2001,1866,,,,,,N,,
8678,2001,1867,,,,,,N,,
8679,2001,1868,,,,,,N,,
8680,2001,1869,,,,,,N,,
8681,2001,1870,,,,,,N,,
8682,2001,1871,Office,Progressive Defoliation,3, ,,N,0, 
8683,2001,1872,,,,,,N,,
8684,2001,1873,,,,,,N,,
8685,2001,1874,,,,,,N,,
8686,2001,1875,,,,,,N,,
8687,2001,1876,,,,,,N,,
8688,2001,1877,,,,,,N,,
8689,2001,1878,Office,Progressive Defoliation,3, ,,N,0, 
8690,2001,1879,,,,,,N,,
8691,2001,1880,,,,,,N,,
8692,2001,1881,,,,,,N,,
8693,2001,1882,Office,Progressive Defoliation,3, ,,N,0, 
8694,2001,1883,Office,Progressive Defoliation,3, ,,N,0, 
8695,2001,1884,Office,Progressive Defoliation,3, ,,N,0, 
8696,2001,1885,Office,Progressive Defoliation,3, ,,N,0, 
8697,2001,1886,Office,Progressive Defoliation,3, ,,N,0, 
8698,2001,1887,,,,,,N,,
8699,2001,1888,,,,,,N,,
8700,2001,1889,,,,,,N,,
8701,2001,1890,Office,Progressive Defoliation,3, ,,N,0, 
8702,2001,1891,,,,,,N,,
8703,2001,1892,,,,,,N,,
8704,2001,1893,,,,,,N,,
8705,2001,1894,,,,,,N,,
8706,2001,1895,,,,,,N,,
8707,2001,1896,,,,,,N,,
8708,2001,1897,,,,,,N,,
8709,2001,1898,,,,,,N,,
8710,2001,1899,,,,,,N,,
8711,2001,1900,,,,,,N,,
8712,2001,1901,Office,Progressive Defoliation,3, ,,N,0, 
8713,2001,1902,Office,Progressive Defoliation,3, ,,N,0, 
8714,2001,1903,,,,,,N,,
8715,2001,1904,Office,Progressive Defoliation,3, ,,N,0, 
8716,2001,1905,,,,,,N,,
8717,2001,1906,Office,Progressive Defoliation,3, ,,N,0, 
8718,2001,1908,,,,,,N,,
8719,2001,1909,Office,Progressive Defoliation,3, ,,N,0, 
8720,2001,1910,Office,Progressive Defoliation,3, ,,N,0, 
8721,2001,1911,Office,Progressive Defoliation,3, ,,N,0, 
8722,2001,1912,Office,Progressive Defoliation,3, ,,N,0, 
8723,2001,1913,,,,,,N,,
8724,2001,1914,,,,,,N,,
8725,2001,1915,,,,,,N,,
8726,2001,1916,Office,Progressive Defoliation,3, ,,N,0, 
8727,2001,1917,Office,Progressive Defoliation,3, ,,N,0, 
8728,2001,1918,,,,,,N,,
8729,2001,1919,,,,,,N,,
8730,2001,1920,,,,,,N,,
8731,2001,1921,,,,,,N,,
8732,2001,1923,Office,Progressive Defoliation,3, ,,N,0, 
8733,2001,1924,,,,,,N,,
8734,2001,1925,,,,,,N,,
8735,2001,1926,Office,Progressive Defoliation,3, ,,N,0, 
8736,2001,1927,,,,,,N,,
8737,2001,1928,,,,,,N,,
8738,2001,1929,,,,,,N,,
8739,2001,1930,,,,,,N,,
8740,2001,1931,Office,Progressive Defoliation,3, ,,N,0, 
8741,2001,1933,,,,,,N,,
8742,2001,1934,,,,,,N,,
8743,2001,1935,,,,,,N,,
8744,2001,1941,,,,,,N,,
8745,2001,1943,,,,,,N,,
8746,2001,1948,,,,,,N,,
8747,2001,1949,,,,,,N,,
8748,2001,1950,,,,,,N,,
8749,2001,1954,,,,,,N,,
8750,2001,1957,,,,,,N,,
8751,2001,1959,Office,Progressive Defoliation,3, ,,N,0, 
8752,2001,1961,,,,,,N,,
8753,2001,1962,,,,,,N,,
8754,2001,1964,,,,,,N,,
8755,2001,1966,Office,Progressive Defoliation,3, ,,N,0, 
8756,2001,1968,,,,,,N,,
8757,2001,1970,,,,,,N,,
8758,2001,1974,,,,,,N,,
8759,2002,196,Office,Riparian,3, ,,Y,0, 
8760,2002,198,Office,Avalanche,3, ,,Y,0, 
8761,2002,199,,,,,,Y,,
8762,2002,213,,,,,,Y,,
8763,2002,226,,,,,,Y,,
8764,2002,229,Office,Avalanche,3, ,,Y,0, 
8765,2002,232,,,,,,Y,,
8766,2002,244,,,,,,Y,,
8767,2002,246,,,,,,Y,,
8768,2002,247,,,,,,Y,,
8769,2002,252,,,,,,Y,,
8770,2002,253,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
8771,2002,254,,,,,,Y,,
8772,2002,256,,,,,,Y,,
8773,2002,257,,,,,,Y,,
8774,2002,259,,,,,,Y,,
8775,2002,260,Office,Progressive Defoliation,3, ,,N,0, 
8776,2002,261,Office,Tree Toppling,2,Avalanche,,Y,0, 
8777,2002,263,,,,,,Y,,
8778,2002,265,,,,,,Y,,
8779,2002,266,,,,,,N,,
8780,2002,268,Office,Progressive Defoliation,3, ,,N,0, 
8781,2002,269,Office,Progressive Defoliation,3, ,,N,0, 
8782,2002,270,Office,Progressive Defoliation,3, ,,N,0, 
8783,2002,271,Office,Progressive Defoliation,3, ,,N,0, 
8784,2002,272,,,,,,N,,
8785,2002,273,,,,,,N,,
8786,2002,274,,,,,,N,,
8787,2002,275,,,,,,N,,
8788,2002,276,Office,Progressive Defoliation,3, ,,N,0, 
8789,2002,278,Office,Progressive Defoliation,3, ,,N,0, 
8790,2002,279,,,,,,N,,
8791,2002,281,Office,Progressive Defoliation,3, ,,N,0, 
8792,2002,282,,,,,,N,,
8793,2002,285,,,,,,N,,
8794,2002,287,Office,Progressive Defoliation,3, ,,N,0, 
8795,2002,288,,,,,,N,,
8796,2002,289,,,,,,N,,
8797,2002,290,,,,,,N,,
8798,2002,291,,,,,,N,,
8799,2002,292,Office,Progressive Defoliation,3, ,,N,0, 
8800,2002,293,Office,Progressive Defoliation,3, ,,N,0, 
8801,2002,294,,,,,,N,,
8802,2002,295,,,,,,N,,
8803,2002,296,,,,,,N,,
8804,2002,297,,,,,,N,,
8805,2002,298,,,,,,N,,
8806,2002,299,,,,,,N,,
8807,2002,302,,,,,,N,,
8808,2002,303,,,,,,N,,
8809,2002,304,,,,,,N,,
8810,2002,305,,,,,,N,,
8811,2002,306,Office,Progressive Defoliation,3, ,,N,0, 
8812,2002,308,,,,,,N,,
8813,2002,309,,,,,,N,,
8814,2002,310,,,,,,N,,
8815,2002,312,,,,,,N,,
8816,2002,313,Office,Progressive Defoliation,3, ,,N,0, 
8817,2002,314,Office,Progressive Defoliation,3, ,,N,0, 
8818,2002,315,Office,Progressive Defoliation,3, ,,N,0, 
8819,2002,317,,,,,,Y,,
8820,2002,318,Office,Progressive Defoliation,3, ,,N,0, 
8821,2002,319,Office,Progressive Defoliation,3, ,,N,0, 
8822,2002,320,,,,,,N,,
8823,2002,321,,,,,,N,,
8824,2002,322,Office,Progressive Defoliation,3, ,,N,0, 
8825,2002,323,,,,,,N,,
8826,2002,324,Office,Progressive Defoliation,3, ,,N,0, 
8827,2002,325,,,,,,N,,
8828,2002,326,,,,,,N,,
8829,2002,327,Office,Progressive Defoliation,3, ,,N,0, 
8830,2002,328,,,,,,N,,
8831,2002,329,,,,,,N,,
8832,2002,330,,,,,,N,,
8833,2002,331,,,,,,N,,
8834,2002,332,Office,Progressive Defoliation,3, ,,N,0, 
8835,2002,335,Office,Progressive Defoliation,3, ,,N,0, 
8836,2002,336,,,,,,N,,
8837,2002,338,,,,,,N,,
8838,2002,339,Office,Progressive Defoliation,3, ,,N,0, 
8839,2002,340,Office,Progressive Defoliation,3, ,,N,0, 
8840,2002,341,,,,,,N,,
8841,2002,343,Office,Progressive Defoliation,3, ,,N,0, 
8842,2002,344,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
8843,2002,345,Office,Progressive Defoliation,3, ,,N,0, 
8844,2002,346,Office,Progressive Defoliation,3, ,,N,0, 
8845,2002,348,Office,Progressive Defoliation,3, ,,N,0, 
8846,2002,349,Office,Progressive Defoliation,3, ,,N,0, 
8847,2002,353,,,,,,N,,
8848,2002,354,Office,Progressive Defoliation,3, ,,N,0, 
8849,2002,355,Office,Progressive Defoliation,3, ,,N,0, 
8850,2002,356,,,,,,N,,
8851,2002,359,,,,,,N,,
8852,2002,363,Office,Progressive Defoliation,3, ,,N,0, 
8853,2002,365,Office,Progressive Defoliation,3, ,,N,0, 
8854,2002,366,,,,,,N,,
8855,2002,367,Office,Progressive Defoliation,3, ,,N,0, 
8856,2002,368,,,,,,N,,
8857,2002,369,,,,,,N,,
8858,2002,370,,,,,,N,,
8859,2002,371,,,,,,N,,
8860,2002,372,Office,Progressive Defoliation,3, ,,N,0, 
8861,2002,373,Office,Progressive Defoliation,3, ,,N,0, 
8862,2002,374,,,,,,N,,
8863,2002,375,,,,,,N,,
8864,2002,377,,,,,,N,,
8865,2002,378,Office,Progressive Defoliation,3, ,,N,0, 
8866,2002,379,Office,Progressive Defoliation,3, ,,N,0, 
8867,2002,380,Office,Progressive Defoliation,3, ,,N,0, 
8868,2002,381,,,,,,N,,
8869,2002,383,Office,Progressive Defoliation,3, ,,N,0, 
8870,2002,384,Office,Progressive Defoliation,3, ,,N,0, 
8871,2002,385,Office,Progressive Defoliation,3, ,,N,0, 
8872,2002,388,Office,Progressive Defoliation,3, ,,N,0, 
8873,2002,389,Office,Progressive Defoliation,3, ,,N,0, 
8874,2002,390,Office,Progressive Defoliation,3, ,,N,0, 
8875,2002,392,,,,,,N,,
8876,2002,393,,,,,,N,,
8877,2002,395,,,,,,N,,
8878,2002,396,,,,,,N,,
8879,2002,400,Office,Progressive Defoliation,3, ,,N,0, 
8880,2002,401,,,,,,N,,
8881,2002,402,Office,Progressive Defoliation,3, ,,N,0, 
8882,2002,403,Office,Progressive Defoliation,3, ,,N,0, 
8883,2002,405,,,,,,N,,
8884,2002,409,,,,,,N,,
8885,2002,410,Office,Progressive Defoliation,3, ,,N,0, 
8886,2002,413,Office,Progressive Defoliation,3, ,,N,0, 
8887,2002,414,,,,,,N,,
8888,2002,416,,,,,,N,,
8889,2002,417,Office,Progressive Defoliation,3, ,,N,0, 
8890,2002,418,Office,Progressive Defoliation,3, ,,N,0, 
8891,2002,419,,,,,,N,,
8892,2002,420,,,,,,N,,
8893,2002,421,Office,Progressive Defoliation,3, ,,N,0, 
8894,2002,424,,,,,,N,,
8895,2002,425,Office,Progressive Defoliation,3, ,,N,0, 
8896,2002,426,Office,Progressive Defoliation,3, ,,N,0, 
8897,2002,427,Office,Progressive Defoliation,3, ,,N,0, 
8898,2002,429,,,,,,N,,
8899,2002,430,,,,,,N,,
8900,2002,431,,,,,,N,,
8901,2002,432,,,,,,N,,
8902,2002,434,,,,,,N,,
8903,2002,435,,,,,,N,,
8904,2002,436,Office,Progressive Defoliation,3, ,,N,0, 
8905,2002,437,,,,,,N,,
8906,2002,438,,,,,,N,,
8907,2002,441,,,,,,Y,,
8908,2002,443,,,,,,N,,
8909,2002,445,,,,,,N,,
8910,2002,447,,,,,,N,,
8911,2002,448,,,,,,N,,
8912,2002,449,,,,,,N,,
8913,2002,450,,,,,,N,,
8914,2002,451,,,,,,Y,,
8915,2002,452,,,,,,N,,
8916,2002,453,,,,,,Y,,
8917,2002,454,Mask,Inter-annual Variability,2,,,Y,,
8918,2002,455,,,,,,N,,
8919,2002,456,,,,,,N,,
8920,2002,457,Office,Progressive Defoliation,3, ,,N,0, 
8921,2002,458,,,,,,N,,
8922,2002,459,,,,,,N,,
8923,2002,461,,,,,,N,,
8924,2002,462,,,,,,N,,
8925,2002,463,,,,,,N,,
8926,2002,465,,,,,,N,,
8927,2002,466,,,,,,N,,
8928,2002,468,,,,,,N,,
8929,2002,469,Office,Progressive Defoliation,3, ,,N,0, 
8930,2002,470,,,,,,N,,
8931,2002,471,,,,,,N,,
8932,2002,472,,,,,,N,,
